budget,risk,cust,fit
30,10,2,0.10204255520482733
30,10,2,0.11259176247219707
30,10,2,0.11216195158584541
30,10,2,0.10681719776371418
30,10,2,0.10718355962835135
30,10,2,0.11564098497663138
30,10,2,0.11104832637653998
30,10,2,0.11311376231146962
30,10,2,0.1184741050643667
30,10,2,0.11298312568932009
30,10,2,0.1037983331468233
30,10,2,0.1108131257917383
30,10,2,0.11063168848226837
30,10,2,0.10638093704365384
30,10,2,0.10962666113063796
30,10,2,0.11362931231703349
30,10,2,0.11002878140115523
30,10,2,0.10811629417751237
30,10,2,0.11027795296038573
30,10,2,0.11176493651736251
30,10,2,0.11223882493266316
30,10,2,0.10540843218522943
30,10,2,0.11044380133908978
30,10,2,0.11751181061001102
30,10,2,0.1134820154571066
30,10,2,0.10755046814231409
30,10,2,0.11422845882778657
30,10,2,0.10808080909629506
30,10,2,0.10738999829030713
30,10,2,0.11084457697793279
30,10,2,0.10651398960448917
30,10,2,0.11442172449766226
30,10,2,0.11342690755010057
30,10,2,0.10793834411373976
30,10,2,0.11359382723581618
30,10,2,0.10850255219260103
30,10,2,0.10972960713695307
30,10,2,0.11474911403538482
30,10,2,0.10824424153631333
30,10,2,0.10654409615900937
30,10,2,0.10873558817174014
30,10,2,0.11110906414326636
30,10,2,0.10466682069192107
30,10,2,0.11089806692860177
30,10,2,0.11163295526353871
30,10,2,0.11078946907092677
30,10,2,0.11589956895758186
30,10,2,0.10884311472240366
30,10,2,0.10974681402405595
30,10,2,0.11360027706952483
30,10,2,0.11229500414668073
30,10,2,0.11145340923506858
30,10,2,0.11092306828108758
30,10,3,0.11758679267582899
30,10,3,0.1117420777788997
30,10,3,0.11844156057952118
30,10,3,0.11010752403733327
30,10,3,0.11692098322232689
30,10,3,0.11609470391681784
30,10,3,0.12307535611218981
30,10,3,0.11705565373949924
30,10,3,0.12044705673007318
30,10,3,0.12504536718152445
30,10,3,0.1107399910236411
30,10,3,0.12053496045494796
30,10,3,0.11630086925411084
30,10,3,0.116655676083005
30,10,3,0.1194877248637288
30,10,3,0.11230628585776098
30,10,3,0.12254528848287156
30,10,3,0.1250972391758564
30,10,3,0.12339360655285514
30,10,3,0.12259367323150618
30,10,3,0.11932509040605929
30,10,3,0.12083224343815033
30,10,3,0.12159723832760745
30,10,3,0.1113813457739829
30,10,3,0.1156646197058034
30,10,3,0.10688007814446361
30,10,3,0.1145238505299891
30,10,3,0.11974603552001652
30,10,3,0.11758651935116621
30,10,3,0.1105994173220856
30,10,3,0.12208026583996533
30,10,3,0.11203694482341625
30,10,3,0.1189624891117822
30,10,3,0.12260361031091216
30,10,3,0.12097067452568276
30,10,3,0.11584095181323896
30,10,3,0.11633580768600264
30,10,3,0.113489263273164
30,10,3,0.11615168111318414
30,10,3,0.11105261160458607
30,10,3,0.11736207581975878
30,10,3,0.11321964891415653
30,10,3,0.11181115666033456
30,10,3,0.12267430714868403
30,10,3,0.11925952076196132
30,10,3,0.11332959140350582
30,10,3,0.1142722630320728
30,10,3,0.11658579921922141
30,10,3,0.10433537526753617
30,10,3,0.1117004161886365
30,10,3,0.12472522545985933
30,10,3,0.10835712462203442
30,10,3,0.1123054658837727
30,10,3,0.11116765929596972
30,10,3,0.10788027361872242
30,10,3,0.11935036508320788
30,10,3,0.1276795697480242
30,10,3,0.12041480756152995
30,10,3,0.11629093217470486
30,10,3,0.11387014276155553
30,10,3,0.11640812248011156
30,10,3,0.122292881010967
30,10,3,0.10968040241433018
30,10,3,0.11332690214015724
30,10,3,0.11763276148577781
30,10,3,0.11516493195566814
30,10,3,0.1154474459820929
30,10,3,0.11906974233778295
30,10,3,0.11615195443784689
30,10,3,0.12070860329903496
30,10,3,0.10898824697666795
30,10,3,0.1187353563170262
30,10,3,0.12836124145695493
30,10,3,0.11888964965998727
30,10,3,0.11792790185495712
30,10,3,0.11212026800394267
30,10,3,0.10789289996147697
30,10,3,0.11910253815565168
30,10,3,0.11738573254057036
30,10,3,0.11318847105262483
30,10,3,0.1121060237048511
30,10,3,0.11381127428418943
30,10,3,0.12623452110597339
30,10,3,0.11386234829617262
30,10,3,0.11648848307262666
30,10,3,0.11800181261376354
30,10,3,0.11976941891616531
30,10,3,0.12659981166359904
30,10,3,0.12285198388779389
30,10,3,0.11749540170525687
30,10,3,0.11106578459666613
30,10,3,0.11657880273618725
30,10,3,0.11561705493115708
30,10,3,0.11211785206525687
30,10,3,0.11454964986482369
30,10,3,0.11144693740972039
30,10,3,0.11320836720307628
30,10,3,0.11671696049905692
30,10,3,0.11335001221164327
30,10,3,0.11901087386041682
30,10,4,0.11977128820552559
30,10,4,0.1243773931223598
30,10,4,0.11844719043924155
30,10,4,0.12825396623931468
30,10,4,0.12055134736806258
30,10,4,0.12359760728448554
30,10,4,0.11999358912290997
30,10,4,0.12269176536881019
30,10,4,0.11972907996593687
30,10,4,0.11762063780906973
30,10,4,0.1221141109732061
30,10,4,0.12346751731166156
30,10,4,0.12128031052697688
30,10,4,0.12804969218302148
30,10,4,0.11991240855640659
30,10,4,0.12435991291059414
30,10,4,0.12407284033146052
30,10,4,0.12768601958173284
30,10,4,0.12370754977383483
30,10,4,0.12358094704670818
30,10,4,0.12507358245504485
30,10,4,0.13062691755315492
30,10,4,0.11911623580541773
30,10,4,0.1211813984156846
30,10,4,0.11935168772324264
30,10,4,0.12235092951434481
30,10,4,0.11978580582927992
30,10,4,0.12087470301076228
30,10,4,0.12514856452086284
30,10,4,0.1263890657819577
30,10,4,0.12128541572901125
30,10,4,0.12642831143353508
30,10,4,0.12911655060002936
30,10,4,0.12128865164168534
30,10,4,0.12424675650021028
30,10,4,0.12656270862604468
30,10,4,0.12270735429957602
30,10,4,0.12427041322102182
30,10,4,0.12534048555906427
30,10,4,0.1177160626746647
30,10,4,0.12738468071186812
30,10,4,0.11807061817053563
30,10,4,0.11556192503251152
30,10,4,0.12271783802830752
30,10,4,0.1265828561095194
30,10,4,0.12324521639427719
30,10,4,0.11704138744876814
30,10,4,0.12478003805056306
30,10,4,0.1155804765512887
30,10,4,0.12325221287731136
30,10,4,0.12252108511273449
30,10,4,0.12076127327571567
30,10,4,0.11259440775226659
30,10,4,0.1281800554805082
30,10,4,0.12141201845613792
30,10,4,0.12338820603451847
30,10,4,0.126012744846275
30,10,4,0.11688037094743564
30,10,4,0.1358931800721313
30,10,4,0.12798651648596976
30,10,4,0.12323042544586009
30,10,4,0.11951190624222635
30,10,4,0.11683791137482369
30,10,4,0.12421503198935305
30,10,4,0.12323635062188273
30,10,4,0.12452548796463545
30,10,4,0.12755107573989774
30,10,4,0.12054676682371421
30,10,4,0.13489594718588382
30,10,4,0.12796099047579793
30,10,4,0.12698148913433932
30,10,4,0.12064836819835505
30,10,4,0.1315591054529904
30,10,4,0.12557999336355155
30,10,4,0.11933206489745395
30,10,4,0.11738115199622198
30,10,4,0.12813652460088473
30,10,4,0.12273101102038758
30,10,4,0.12064246501397193
30,10,4,0.12455748580015544
30,10,4,0.12828407279383486
30,10,4,0.12491498189239819
30,10,4,0.1283491397718864
30,10,4,0.11842273573608122
30,10,4,0.12105882958358077
30,10,4,0.12552864602690558
30,10,4,0.12711157910716334
30,10,4,0.11501815975342725
30,10,4,0.1240612852957175
30,10,4,0.12102952101140935
30,10,4,0.12222325548020663
30,10,4,0.11604012066749782
30,10,4,0.1320378257456627
30,10,4,0.1249891659758674
30,10,4,0.12136283572515452
30,10,4,0.12186710401963816
30,10,4,0.1265901259172163
30,10,4,0.11985864528107484
30,10,4,0.1178466992968142
30,10,4,0.12765026117585276
30,10,5,0.13331809731602096
30,10,5,0.12648608661225014
30,10,5,0.1289439570713143
30,10,5,0.12442710051102918
30,10,5,0.13043982839232507
30,10,5,0.13028122782967844
30,10,5,0.13309768767963637
30,10,5,0.12548858040133992
30,10,5,0.1265188824301189
30,10,5,0.13614394759605933
30,10,5,0.12891439716611963
30,10,5,0.13230069495465924
30,10,5,0.13081129545899664
30,10,5,0.13298988780431012
30,10,5,0.12978502732524044
30,10,5,0.12634765552471772
30,10,5,0.12042875654431923
30,10,5,0.13257999506004942
30,10,5,0.1364632913353757
30,10,5,0.13217678149088113
30,10,5,0.13797527624483835
30,10,5,0.1378712369398722
30,10,5,0.12694276814044791
30,10,5,0.12338148287614706
30,10,5,0.12880741726478168
30,10,5,0.12676778066468664
30,10,5,0.1275553609679438
30,10,5,0.12728925584627318
30,10,5,0.13901900259872063
30,10,5,0.1275053802546117
30,10,5,0.12814267911829108
30,10,5,0.12686616811829293
30,10,5,0.12808649990427357
30,10,5,0.129862173996721
30,10,5,0.12736612919309095
30,10,5,0.12901627186542325
30,10,5,0.13309875898664786
30,10,5,0.12728870919694765
30,10,5,0.1157153984014843
30,10,5,0.13535288004710486
30,10,5,0.11379242744910997
30,10,5,0.13770459057881934
30,10,5,0.1377021746401335
30,10,5,0.13897465174510887
30,10,5,0.12895068022968573
30,10,5,0.12179020868118087
30,10,5,0.12742741360914286
30,10,5,0.1277849097013856
30,10,5,0.12359464469647424
30,10,5,0.12817171436579977
30,10,5,0.1150969023896053
30,10,5,0.12297373274590942
30,10,5,0.12443382366940059
30,10,5,0.126154389854842
30,10,5,0.1293815624230489
30,10,5,0.11988309998423516
30,10,5,0.12974094979629147
30,10,5,0.12582565568544518
30,10,5,0.11950946831190101
30,10,5,0.13061399589409808
30,10,5,0.12127438535095425
30,10,5,0.13507925378471405
30,10,5,0.1313244295258747
30,10,5,0.13438816965406336
30,10,5,0.1329353265466296
30,10,5,0.1245668762302359
30,10,5,0.12953799838003302
30,10,5,0.13503059571141668
30,10,5,0.13686379364955595
30,10,5,0.13043255858462816
30,10,5,0.1264325966615812
30,10,5,0.1316192965703913
30,10,5,0.1280082819257815
30,10,5,0.13157387440976798
30,10,5,0.12690217785719624
30,10,5,0.13570796020066178
30,10,5,0.13347425994834228
30,10,5,0.1338142978204589
30,10,5,0.1354469602810255
30,10,5,0.124549144685447
30,10,5,0.12839802718656748
30,10,5,0.12427873234409076
30,10,5,0.13054626164433752
30,10,5,0.12750376229827465
30,10,5,0.12702609132097434
30,10,5,0.13300978395476157
30,10,5,0.13279824009077146
30,10,5,0.13200502992779392
30,10,5,0.12886870168083359
30,10,5,0.12965546201010247
30,10,5,0.12947940322732968
30,10,5,0.12802521548822166
30,10,5,0.13047932537692572
30,10,5,0.13642404568379832
30,10,5,0.12690272450652176
30,10,5,0.12227027360552745
30,10,5,0.12221947291820703
30,10,5,0.12834132331486392
30,10,5,0.1246061218818133
30,10,5,0.14313777278351136
30,10,6,0.12875659458582175
30,10,6,0.13802202104549638
30,10,6,0.13923779427876817
30,10,6,0.14262033149694767
30,10,6,0.13054409703867495
30,10,6,0.13983156226282412
30,10,6,0.13062687356987585
30,10,6,0.13861740698588937
30,10,6,0.13627189495486028
30,10,6,0.14405516973492974
30,10,6,0.12912297844209844
30,10,6,0.13977807231215514
30,10,6,0.13612190883158481
30,10,6,0.13479781106530078
30,10,6,0.13589933458953768
30,10,6,0.12167675695449473
30,10,6,0.14530936864579067
30,10,6,0.13109513212545618
30,10,6,0.1349297923191246
30,10,6,0.12688200838208202
30,10,6,0.13794621900569015
30,10,6,0.13174535264819243
30,10,6,0.14111561639518197
30,10,6,0.14078954949749417
30,10,6,0.1410258213893074
30,10,6,0.13465561940740828
30,10,6,0.13964556640064532
30,10,6,0.13268775095209664
30,10,6,0.1396783402268746
30,10,6,0.12356048225529166
30,10,6,0.1298105533354123
30,10,6,0.13598883427911
30,10,6,0.1395377665253191
30,10,6,0.1387695577148274
30,10,6,0.1462732810564834
30,10,6,0.13706752105652362
30,10,6,0.12729461238133077
30,10,6,0.13139403306499556
30,10,6,0.14506233970058321
30,10,6,0.13592675188070932
30,10,6,0.12591675133971497
30,10,6,0.1398409746845441
30,10,6,0.13296648241652181
30,10,6,0.12353495624511984
30,10,6,0.12511091483398293
30,10,6,0.12828728671486941
30,10,6,0.14106830295355888
30,10,6,0.13459916686872794
30,10,6,0.12757819771476706
30,10,6,0.13169778787354608
30,10,6,0.14075057717057954
30,10,6,0.1353061132548073
30,10,6,0.14011432762227213
30,10,6,0.13186792148029625
30,10,6,0.14057693432649254
30,10,6,0.13339870924155928
30,10,6,0.13748577690713226
30,10,6,0.14378744665692209
30,10,6,0.13528649042901858
30,10,6,0.1383612389436247
30,10,6,0.13074729978795663
30,10,6,0.13480963942570656
30,10,6,0.1438191711677793
30,10,6,0.1387319080279475
30,10,6,0.1299143193157157
30,10,6,0.1350308470444399
30,10,6,0.1293178620683112
30,10,6,0.1401764320123123
30,10,6,0.13687587334298496
30,10,6,0.1413112980037435
30,10,6,0.13720380953003303
30,10,6,0.13032986391133627
30,10,6,0.12710752322050098
30,10,6,0.13004978781523685
30,10,6,0.12859129285644316
30,10,6,0.1357189685870793
30,10,6,0.134763397291095
30,10,6,0.1377470501514313
30,10,6,0.1387375598793074
30,10,6,0.13563268281854152
30,10,6,0.13157063849709388
30,10,6,0.1268564823719102
30,10,6,0.13436720219660037
30,10,6,0.1293173154189857
30,10,6,0.13150101296633354
30,10,6,0.13398039753218619
30,10,6,0.14188168259165063
30,10,6,0.1264003255013984
30,10,6,0.12472707275758008
30,10,6,0.13391318794011164
30,10,6,0.13318932998323169
30,10,6,0.1317558363769239
30,10,6,0.1267833695954525
30,10,6,0.13089327400784878
30,10,6,0.1360213787639555
30,10,6,0.1338865906229283
30,10,6,0.13411130747899846
30,10,6,0.13866337579583818
30,10,6,0.14526205520416757
30,10,6,0.13446529433390436
30,10,7,0.14196418579818876
30,10,7,0.14647917306911365
30,10,7,0.14785218024171828
30,10,7,0.13990599767931655
30,10,7,0.147774760245575
30,10,7,0.14007777123404327
30,10,7,0.14112069960557683
30,10,7,0.14358556654767515
30,10,7,0.13063977323729314
30,10,7,0.15105380480811387
30,10,7,0.14365519207843552
30,10,7,0.14435083476179505
30,10,7,0.14211820581648707
30,10,7,0.1400000779132372
30,10,7,0.14825940571426993
30,10,7,0.13832440923073308
30,10,7,0.13576277279136553
30,10,7,0.14080835234929462
30,10,7,0.13613371520035109
30,10,7,0.1395528088067594
30,10,7,0.15100409741944448
30,10,7,0.1498251319074248
30,10,7,0.14129434244966382
30,10,7,0.13123194525665158
30,10,7,0.14540962538875724
30,10,7,0.13940603660451856
30,10,7,0.13640627015573037
30,10,7,0.14707697494819244
30,10,7,0.1516462281604955
30,10,7,0.13643072485889068
30,10,7,0.13105506649989046
30,10,7,0.13566062476739915
30,10,7,0.14637299115012442
30,10,7,0.1349335528894847
30,10,7,0.14897708716210398
30,10,7,0.1408723260286951
30,10,7,0.1359611436632756
30,10,7,0.13985170974629882
30,10,7,0.1387816374082564
30,10,7,0.14068309425384223
30,10,7,0.14389360658427178
30,10,7,0.14176447029460443
30,10,7,0.13805023631901678
30,10,7,0.15010522999516374
30,10,7,0.1375303790937673
30,10,7,0.1466608617116068
30,10,7,0.13623235398698058
30,10,7,0.1467501100681559
30,10,7,0.14166608284099813
30,10,7,0.15190508546610873
30,10,7,0.14607705279859637
30,10,7,0.14444167908304162
30,10,7,0.13904612457358997
30,10,7,0.14392612907747776
30,10,7,0.13211089453884134
30,10,7,0.14526634043221365
30,10,7,0.1461705863831915
30,10,7,0.1411731182492343
30,10,7,0.13009062943151173
30,10,7,0.1401323324917238
30,10,7,0.14553326552787257
30,10,7,0.1468304926523105
30,10,7,0.14156771737903137
30,10,7,0.13879964227770802
30,10,7,0.14989019888547628
30,10,7,0.13552757220656386
30,10,7,0.14189724953077698
30,10,7,0.13972886758953224
30,10,7,0.1328793986656353
30,10,7,0.14015006403651267
30,10,7,0.14899187811052106
30,10,7,0.14945232020907895
30,10,7,0.1394675943452332
30,10,7,0.14294662773601918
30,10,7,0.14409628467586744
30,10,7,0.14736511883433756
30,10,7,0.13722126775015916
30,10,7,0.14796802591545072
30,10,7,0.1439379574378835
30,10,7,0.13978691609291005
30,10,7,0.13448088326467023
30,10,7,0.12990433825303066
30,10,7,0.13349251615081717
30,10,7,0.13480102498633537
30,10,7,0.14997728263636279
30,10,7,0.13711832174384403
30,10,7,0.14504620412049185
30,10,7,0.1403083912744966
30,10,7,0.14599343430176767
30,10,7,0.1295078698338733
30,10,7,0.1364810008885251
30,10,7,0.133950290977666
30,10,7,0.14072960971311657
30,10,7,0.14331273826763313
30,10,7,0.15691492860979725
30,10,7,0.13577325652009703
30,10,7,0.13712987677958707
30,10,7,0.15539567389263773
30,10,7,0.1379795394812449
30,10,7,0.12768811821247683
30,10,8,0.14749896937752163
30,10,8,0.15086429970859822
30,10,8,0.15368800737461358
30,10,8,0.14525371408945914
30,10,8,0.15245046870153006
30,10,8,0.15389121012389528
30,10,8,0.15240477321624402
30,10,8,0.14691085324482558
30,10,8,0.1633464150077483
30,10,8,0.1434342138010859
30,10,8,0.15402938987840448
30,10,8,0.14762853469265963
30,10,8,0.1527117419458291
30,10,8,0.1480508024466516
30,10,8,0.15557845583378194
30,10,8,0.1525958962720967
30,10,8,0.15277464431821802
30,10,8,0.15404684809853061
30,10,8,0.1563584930046794
30,10,8,0.14692696683327744
30,10,8,0.14874537382299963
30,10,8,-0.33022170361726955
30,10,8,0.1611473798626578
30,10,8,0.15042158915482925
30,10,8,0.13996997135871703
30,10,8,0.15499786084180606
30,10,8,0.14943805391834786
30,10,8,0.14569453336222826
30,10,8,0.15019607431641033
30,10,8,0.15018935115803894
30,10,8,0.1396135465734858
30,10,8,0.1487864887639373
30,10,8,0.14707399036854157
30,10,8,0.14337750992938236
30,10,8,0.14374628773270537
30,10,8,-0.3080513418903151
30,10,8,0.15072639327875176
30,10,8,0.1552943458426596
30,10,8,0.15470244714796397
30,10,8,0.1528912879742992
30,10,8,0.1514497265779457
30,10,8,0.1509919737427364
30,10,8,0.16429177589966384
30,10,8,0.14909696673085926
30,10,8,0.14785243157474154
30,10,8,0.13734705050329754
30,10,8,0.15357213970924163
30,10,8,0.14561980262943355
30,10,8,0.13965548148841178
30,10,8,0.15984452287849954
30,10,8,0.15321708154732422
30,10,8,0.14284851360707562
30,10,8,0.1452929597410365
30,10,8,0.14746938748068744
30,10,8,0.15331088845658214
30,10,8,0.14204830696106396
30,10,8,0.14477282919112427
30,10,8,-0.3080513418903151
30,10,8,0.1514467859815739
30,10,8,0.1509177896592672
30,10,8,0.1576495216284319
30,10,8,0.15011247781122114
30,10,8,0.14862977948229045
30,10,8,0.14526203321252804
30,10,8,0.15735978177758925
30,10,8,0.14502334538202905
30,10,8,0.15120351760672654
30,10,8,0.14687347688260846
30,10,8,0.14222302111216245
30,10,8,0.13946973695925624
30,10,8,0.14521795568357904
30,10,8,0.14613965985468302
30,10,8,0.15073635234979726
30,10,8,0.14622405434222097
30,10,8,0.155190853187019
30,10,8,-0.30688448074679114
30,10,8,0.15022645419559327
30,10,8,0.14813870617152636
30,10,8,0.15012214156596437
30,10,8,0.1497477119112815
30,10,8,0.14579075621017198
30,10,8,0.15290097372068193
30,10,8,0.14493867756982834
30,10,8,0.13996969803405426
30,10,8,0.15648860496914294
30,10,8,-0.30221703617269546
30,10,8,0.1528630727007788
30,10,8,0.1524883697214332
30,10,8,0.14520719863018478
30,10,8,0.15602116638755087
30,10,8,0.1564031171829539
30,10,8,0.1477838773509927
30,10,8,0.15934725106705008
30,10,8,0.14395728494736992
30,10,8,0.14707964221990144
30,10,8,0.15396110897931836
30,10,8,0.15304530799259752
30,10,8,0.14914184224215699
30,10,8,0.1587811736988285
30,10,8,0.15767748556892908
30,10,9,0.15712779511382213
30,10,9,0.15203838935996727
30,10,9,0.16202580448716158
30,10,9,0.15103684925403418
30,10,9,0.16534220342027806
30,10,9,0.15078767769480372
30,10,9,0.16206046959439063
30,10,9,0.16140352591328297
30,10,9,0.15262787211597711
30,10,9,0.16101081806448567
30,10,9,0.15856504929049003
30,10,9,0.15063985617719078
30,10,9,-0.32438739789964993
30,10,9,0.15666142783924164
30,10,9,0.1574011480515502
30,10,9,0.14968077564386967
30,10,9,0.15933380475030726
30,10,9,0.1554265784295067
30,10,9,0.14806960529845203
30,10,9,-0.32555425904317387
30,10,9,0.14972888706784152
30,10,9,0.1550273987553612
30,10,9,0.15399684539355893
30,10,9,0.1602735137908629
30,10,9,0.15303213500051746
30,10,9,0.16123364363955606
30,10,9,0.1605100590073389
30,10,9,0.15965287516496088
30,10,9,0.16203118301385872
30,10,9,0.1539965720688962
30,10,9,0.15740035006920144
30,10,9,0.16538628094922703
30,10,9,0.15867120921783973
30,10,9,0.1419289520499947
30,10,9,0.14727208791578889
30,10,9,0.148892124033601
30,10,9,0.153023269228123
30,10,9,0.14945150023509063
30,10,9,0.15784251397364485
30,10,9,0.15462824107285522
30,10,9,0.14564721992060517
30,10,9,0.15533867470463186
30,10,9,-0.31738623103850644
30,10,9,0.14980630706398482
30,10,9,0.16100491488010255
30,10,9,0.16329800826747415
30,10,9,0.1610525016463884
30,10,9,-0.3115519253208868
30,10,9,0.15095379939817055
30,10,9,0.15856853653618735
30,10,9,0.1549513453825317
30,10,9,0.15012831807501026
30,10,9,-0.35122520420070014
30,10,9,-0.31388564760793464
30,10,9,0.14831797887533377
30,10,9,-0.3208868144690782
30,10,9,0.15252114354766239
30,10,9,-0.3267211201866978
30,10,9,0.16498014877532646
30,10,9,0.15852366102488957
30,10,9,0.15763662196101463
30,10,9,0.15170776390957064
30,10,9,0.1569407059529923
30,10,9,-0.3500583430571762
30,10,9,0.15651600026867504
30,10,9,-0.3057176196032672
30,10,9,-0.3185530921820303
30,10,9,0.15047425913150997
30,10,9,0.15138361028452219
30,10,9,0.1588771232221095
30,10,9,-0.30221703617269546
30,10,9,-0.3057176196032672
30,10,9,0.1660040009703968
30,10,9,0.15552200329510163
30,10,9,0.14666218435164158
30,10,9,0.15844327844073497
30,10,9,0.16887016820902412
30,10,9,0.16469173156451855
30,10,9,0.15656304038563537
30,10,9,0.15943889337064543
30,10,9,0.15430919264984116
30,10,9,0.16968758174213874
30,10,9,-0.32555425904317387
30,10,9,0.15343398194637192
30,10,9,0.15923327468267795
30,10,9,0.16197849104553852
30,10,9,0.1495133313004681
30,10,9,-0.3220536756126021
30,10,9,0.1483244287090424
30,10,9,0.14848113799068927
30,10,9,0.14459353449567736
30,10,9,0.15468173102352425
30,10,9,0.1741087401121662
30,10,9,0.1532313038547763
30,10,9,0.1551833100546593
30,10,9,0.14604692425243665
30,10,9,0.15467744579547815
30,10,9,0.15990580729455145
30,10,9,0.16576959836794392
30,10,9,0.17116515287739556
30,10,10,0.1737251713604261
30,10,10,0.1687696161497553
30,10,10,0.16685633094376368
30,10,10,-0.31271878646441076
30,10,10,0.18398755738168546
30,10,10,0.16756756255788913
30,10,10,0.16043881552024147
30,10,10,-0.3057176196032672
30,10,10,0.16721868090501757
30,10,10,0.16358749678529358
30,10,10,0.1616591473062221
30,10,10,-0.30221703617269546
30,10,10,0.15418929108944635
30,10,10,0.16943569892792015
30,10,10,0.15357293769159042
30,10,10,0.16441970126682526
30,10,10,0.15810592983196692
30,10,10,-0.3057176196032672
30,10,10,-0.30688448074679114
30,10,10,-0.3395565927654609
30,10,10,0.16437238782520217
30,10,10,0.15869486593865129
30,10,10,0.1730427016691466
30,10,10,0.16458231373285526
30,10,10,0.16200750430140765
30,10,10,0.1543486896344418
30,10,10,0.17872747137175493
30,10,10,0.17368430775251165
30,10,10,0.16272735035490424
30,10,10,-0.35939323220536756
30,10,10,0.16562389747271455
